,Issue Id,Assignee_email,Reporter_email,Creation Date,Close Date,Estimated Time,Actual Time
80,81986194,int_343,int_254,2021-03-31T09:22:49.995Z,2021-04-12T06:05:05.349Z,3600,3600.0
81,81986122,,int_37,2021-03-31T09:21:30.479Z,,0,0.0
82,81985027,int_369,int_177,2021-03-31T09:12:38.083Z,2021-04-05T12:58:14.478Z,0,0.0
83,81984410,int_340,int_340,2021-03-31T09:07:05.673Z,2021-03-31T10:04:40.877Z,3600,3600.0
84,81984044,int_370,int_371,2021-03-31T09:03:25.638Z,2021-03-31T16:13:56.838Z,0,0.0
85,81984020,int_341,int_342,2021-03-31T09:03:10.039Z,2021-03-31T12:40:02.878Z,10800,9000.0
86,81983079,int_372,int_368,2021-03-31T08:56:55.326Z,2021-04-13T07:32:08.908Z,0,0.0
87,81982920,int_346,int_88,2021-03-31T08:55:36.802Z,2021-04-07T07:02:52.544Z,28800,28800.0
88,81982673,int_350,int_332,2021-03-31T08:53:34.288Z,2021-04-07T07:23:42.514Z,28800,32400.0
89,81982232,int_307,int_307,2021-03-31T08:48:05.215Z,,0,0.0
90,81982148,int_368,int_368,2021-03-31T08:46:53.756Z,2021-04-08T11:06:21.047Z,115200,115200.0
91,81981613,int_343,int_343,2021-03-31T08:39:45.335Z,2021-04-06T12:36:12.487Z,10800,14400.0
92,81980876,int_85,int_307,2021-03-31T08:32:00.277Z,,0,0.0
93,81980620,int_373,int_374,2021-03-31T08:29:48.951Z,2021-04-01T04:31:31.113Z,3600,3600.0
94,81979510,int_298,int_298,2021-03-31T08:16:33.979Z,2021-03-31T08:59:24.007Z,3600,1800.0
95,81979474,,int_37,2021-03-31T08:15:54.753Z,,0,0.0
96,81979321,int_338,int_338,2021-03-31T08:13:43.024Z,2021-04-18T20:31:13.863Z,600,600.0
97,81978169,int_340,int_340,2021-03-31T07:57:40.071Z,,10800,0.0
98,81978104,,int_375,2021-03-31T07:56:22.762Z,2021-04-04T13:19:49.078Z,0,0.0
99,81978088,int_340,int_340,2021-03-31T07:56:17.540Z,2021-04-07T05:59:23.464Z,10800,10800.0
100,81978008,int_348,int_348,2021-03-31T07:54:42.771Z,2021-03-31T07:59:30.059Z,7200,7200.0
101,81977693,int_365,int_365,2021-03-31T07:49:13.692Z,2021-03-31T13:40:54.129Z,18000,0.0
102,81977482,int_376,int_376,2021-03-31T07:45:28.993Z,2021-04-01T13:21:08.474Z,0,0.0
103,81977032,int_340,int_340,2021-03-31T07:36:01.533Z,2021-04-07T05:59:32.502Z,10800,10800.0
104,81976910,int_340,int_340,2021-03-31T07:33:29.546Z,2021-04-07T05:59:42.961Z,10800,10800.0
105,81976872,int_340,int_340,2021-03-31T07:32:11.803Z,2021-04-07T05:59:48.566Z,10800,10800.0
106,81976068,,int_37,2021-03-31T07:18:47.106Z,,14400,0.0
107,81998561,int_366,int_366,2021-03-31T07:15:55.317Z,2021-03-31T13:40:53.656Z,3600,0.0
108,81975897,int_366,int_366,2021-03-31T07:15:55.317Z,2021-03-31T11:07:50.684Z,0,0.0
109,81975894,int_366,int_366,2021-03-31T07:15:51.035Z,2021-03-31T11:07:11.528Z,0,0.0
110,81975704,int_293,int_37,2021-03-31T07:11:57.307Z,,28800,0.0
111,81975598,int_68,int_68,2021-03-31T07:09:26.479Z,2021-04-04T07:24:33.510Z,10800,10800.0
112,81975587,int_366,int_366,2021-03-31T07:09:07.266Z,2021-03-31T11:07:09.623Z,0,0.0
113,81975518,int_348,int_349,2021-03-31T07:07:43.952Z,2021-04-01T11:55:39.313Z,2400,1800.0
114,81975357,int_161,int_161,2021-03-31T07:04:39.588Z,2021-03-31T07:22:15.052Z,0,0.0
115,81974952,int_280,int_377,2021-03-31T06:55:11.869Z,2021-04-21T07:05:41.535Z,1800,0.0
116,81974550,int_284,int_254,2021-03-31T06:46:12.741Z,2021-05-23T06:19:22.365Z,0,0.0
117,81974408,int_378,int_175,2021-03-31T06:42:35.209Z,2021-04-01T07:48:52.395Z,1800,0.0
118,81974123,int_271,int_273,2021-03-31T06:35:07.603Z,2021-04-08T04:01:53.713Z,7200,0.0
119,81974078,int_271,int_273,2021-03-31T06:33:48.851Z,2021-04-08T04:02:03.063Z,7200,0.0
120,81974061,int_379,int_379,2021-03-31T06:33:18.236Z,2021-03-31T14:18:19.554Z,57600,39600.0
121,81974037,int_271,int_273,2021-03-31T06:32:46.976Z,2021-04-08T04:02:14.670Z,7200,0.0
122,81974025,int_150,int_150,2021-03-31T06:32:14.881Z,2021-04-01T09:36:55.613Z,0,0.0
123,81974015,int_271,int_273,2021-03-31T06:31:51.438Z,2021-04-08T04:02:25.556Z,7200,57600.0
124,81973627,int_338,int_380,2021-03-31T06:24:11.465Z,2021-03-31T09:44:41.295Z,4200,2400.0
125,81972861,int_289,int_289,2021-03-31T06:09:18.398Z,2021-03-31T06:22:13.396Z,2700,2700.0
126,81999848,int_381,int_107,2021-03-31T06:04:20.090Z,2021-04-01T13:34:32.111Z,0,0.0
127,81972652,,int_37,2021-03-31T06:03:27.271Z,,21600,0.0
128,81972582,,int_368,2021-03-31T06:02:08.100Z,,0,0.0
129,81972574,,int_368,2021-03-31T06:01:51.162Z,2021-03-31T11:30:00.381Z,0,0.0
130,81972568,,int_368,2021-03-31T06:01:32.676Z,2021-03-31T13:39:45.004Z,0,0.0
131,85091141,int_382,int_368,2021-03-31T06:01:03.845Z,2021-04-13T12:26:55.312Z,28800,18000.0
132,85024005,int_382,int_368,2021-03-31T06:01:03.845Z,2021-04-13T07:08:01.673Z,0,0.0
133,81972557,,int_368,2021-03-31T06:01:03.845Z,2021-04-12T08:24:11.052Z,28800,0.0
134,81972530,int_382,int_368,2021-03-31T06:00:43.208Z,2021-04-13T07:07:29.651Z,86400,86400.0
135,86023708,,int_107,2021-03-31T06:00:18.114Z,,0,0.0
136,85167706,int_382,int_368,2021-03-31T06:00:16.357Z,2021-04-14T10:32:11.557Z,14400,1800.0
137,85024713,int_382,int_368,2021-03-31T06:00:16.357Z,2021-04-14T10:08:27.749Z,14400,0.0
138,81972513,,int_368,2021-03-31T06:00:16.357Z,2021-04-12T08:35:07.436Z,14400,0.0
139,81971900,int_209,int_209,2021-03-31T05:39:21.208Z,2021-03-31T06:31:00.832Z,1200,0.0
140,81971356,int_383,int_169,2021-03-31T05:19:45.356Z,2021-04-05T07:22:09.547Z,0,0.0
141,82030932,int_220,int_107,2021-03-31T05:18:57.867Z,2021-04-22T08:28:11.437Z,0,0.0
142,81971312,int_384,int_238,2021-03-31T05:18:55.955Z,2021-04-06T07:38:26.734Z,28800,3600.0
143,81971181,int_384,int_238,2021-03-31T05:12:52.675Z,2021-04-13T10:24:21.407Z,57600,57600.0
144,81970929,,int_238,2021-03-31T05:02:39.761Z,,0,0.0
145,81969893,int_385,int_386,2021-03-31T04:17:15.719Z,2021-04-01T10:08:33.914Z,3600,0.0
146,81969572,int_385,int_386,2021-03-31T04:07:21.748Z,2021-04-01T10:09:08.838Z,1800,1800.0
147,81963310,int_338,int_338,2021-03-30T23:52:31.820Z,2021-03-31T11:39:46.863Z,5400,0.0
148,81963302,int_338,int_338,2021-03-30T23:51:27.632Z,2021-04-05T11:36:57.553Z,154800,0.0
149,81963283,int_338,int_338,2021-03-30T23:50:05.094Z,,0,0.0
150,81960338,int_338,int_338,2021-03-30T21:47:59.376Z,2021-04-04T11:59:20.779Z,14400,14400.0
151,81949766,int_370,int_371,2021-03-30T17:24:50.631Z,2021-03-31T09:05:33.152Z,0,10800.0
152,81942025,int_373,int_387,2021-03-30T15:42:52.194Z,2021-04-06T09:08:30.430Z,115200,57600.0
153,81939214,int_307,int_307,2021-03-30T15:11:05.634Z,2021-03-31T05:20:16.580Z,0,0.0
154,81935288,int_161,int_161,2021-03-30T14:38:44.845Z,2021-03-31T05:51:57.424Z,0,0.0
155,81934891,int_161,int_161,2021-03-30T14:34:44.566Z,2021-03-30T14:41:03.214Z,0,0.0
156,81934650,int_159,int_387,2021-03-30T14:32:06.759Z,2021-04-14T07:07:32.753Z,86400,115200.0
157,81934036,int_296,int_296,2021-03-30T14:24:34.475Z,2021-03-30T14:26:03.465Z,28800,28800.0
158,81932591,int_338,int_338,2021-03-30T14:10:39.152Z,2021-05-05T11:58:18.057Z,10800,3600.0
159,81932069,int_159,int_387,2021-03-30T14:04:21.717Z,2021-04-13T04:51:55.260Z,57600,86400.0
160,81932002,int_206,int_238,2021-03-30T14:03:13.142Z,2021-04-12T05:22:32.759Z,0,43200.0
161,81931488,int_388,int_387,2021-03-30T13:55:59.769Z,2021-04-05T06:53:01.003Z,14400,10800.0
162,81931142,int_389,int_177,2021-03-30T13:52:16.985Z,2021-03-31T08:40:09.950Z,0,0.0
163,81931093,int_370,int_371,2021-03-30T13:51:51.770Z,2021-03-30T14:08:58.618Z,0,0.0
164,81931026,int_388,int_387,2021-03-30T13:50:57.645Z,2021-04-13T07:57:55.522Z,14400,10800.0
165,81930075,int_291,int_291,2021-03-30T13:37:41.989Z,2021-03-30T14:01:59.119Z,0,0.0
166,81930025,int_348,int_349,2021-03-30T13:36:41.623Z,2021-04-01T11:58:15.845Z,1800,1200.0
167,81929186,int_390,int_238,2021-03-30T13:23:18.581Z,2021-04-06T07:56:39.984Z,0,0.0
168,81928794,int_352,int_352,2021-03-30T13:16:13.781Z,2021-03-31T11:05:04.040Z,86400,86400.0
169,81928700,,int_155,2021-03-30T13:14:31.101Z,2021-04-04T07:36:19.883Z,0,0.0
170,81928516,int_293,int_37,2021-03-30T13:12:13.478Z,2021-05-18T11:22:59.434Z,28800,28800.0
171,81928413,int_391,int_391,2021-03-30T13:10:27.415Z,2021-04-04T11:01:50.300Z,7200,0.0
172,81927825,int_271,int_273,2021-03-30T13:00:02.532Z,2021-04-08T04:02:37.637Z,28800,0.0
173,81927749,int_365,int_392,2021-03-30T12:59:20.536Z,2021-03-31T12:03:30.535Z,7200,0.0
174,81927134,,int_382,2021-03-30T12:51:57.783Z,2021-04-13T10:37:58.315Z,0,0.0
175,81926019,int_348,int_349,2021-03-30T12:38:43.093Z,2021-04-01T11:53:00.621Z,3600,2700.0
176,81925615,int_370,int_371,2021-03-30T12:32:27.943Z,2021-04-18T07:58:43.692Z,0,0.0
177,81924027,int_307,int_307,2021-03-30T12:10:17.370Z,2021-03-30T13:31:41.527Z,0,0.0
178,81923622,int_344,int_344,2021-03-30T12:05:14.066Z,2021-03-31T11:17:29.425Z,57600,55800.0
179,81921986,int_393,int_393,2021-03-30T11:47:41.259Z,,144000,900.0
180,81921787,int_340,int_338,2021-03-30T11:45:16.024Z,2021-05-05T11:58:18.868Z,28800,21600.0
181,81921284,int_355,int_348,2021-03-30T11:38:17.388Z,2021-03-31T13:45:21.009Z,28800,0.0
182,81920981,int_366,int_366,2021-03-30T11:34:08.146Z,2021-05-19T06:31:14.102Z,0,0.0
183,81920949,int_366,int_366,2021-03-30T11:33:29.640Z,2021-05-10T09:38:53.374Z,0,0.0
184,81920937,int_394,int_395,2021-03-30T11:33:19.031Z,2021-04-20T16:32:57.650Z,28800,72000.0
185,81920438,int_365,int_366,2021-03-30T11:25:52.966Z,2021-03-31T13:40:53.866Z,0,0.0
186,81919833,int_333,int_366,2021-03-30T11:18:52.733Z,2021-04-01T08:33:33.412Z,18000,18000.0
187,81919639,int_366,int_366,2021-03-30T11:16:58.425Z,2021-03-31T10:27:48.075Z,7200,0.0
188,81919304,int_256,int_256,2021-03-30T11:12:32.835Z,2021-03-30T11:17:10.297Z,3600,2700.0
189,81918878,int_161,int_161,2021-03-30T11:06:41.769Z,2021-03-30T11:23:16.762Z,0,0.0
190,81917860,int_396,int_396,2021-03-30T10:50:34.326Z,2021-03-31T12:52:37.476Z,0,0.0
191,81916282,int_85,int_85,2021-03-30T10:23:02.958Z,2021-03-30T10:29:59.914Z,0,0.0
192,81916275,int_163,int_26,2021-03-30T10:22:57.982Z,2021-05-17T12:08:26.370Z,0,0.0
193,81915020,int_350,int_26,2021-03-30T10:08:48.788Z,2021-05-20T14:38:18.899Z,144000,144000.0
194,81914900,int_307,int_307,2021-03-30T10:06:33.545Z,2021-03-30T10:17:18.061Z,0,0.0
195,81914823,int_359,int_359,2021-03-30T10:05:42.800Z,2021-03-30T16:02:13.368Z,0,0.0
196,81914217,int_284,int_254,2021-03-30T10:00:58.045Z,2021-03-30T11:27:27.223Z,0,0.0
197,81914119,int_396,int_26,2021-03-30T10:00:18.662Z,2021-04-28T08:09:09.736Z,57600,0.0
198,81913536,int_343,int_343,2021-03-30T09:52:53.480Z,2021-03-30T10:24:52.980Z,1800,1800.0
199,81913518,int_396,int_26,2021-03-30T09:52:36.227Z,2021-04-28T08:20:03.840Z,57600,0.0
200,81913312,int_378,int_294,2021-03-30T09:50:12.379Z,2021-04-01T10:08:26.583Z,3600,0.0
201,81912579,int_397,int_398,2021-03-30T09:41:49.575Z,2021-04-05T13:00:03.558Z,57600,57600.0
202,81912493,int_378,int_294,2021-03-30T09:40:40.011Z,2021-04-05T10:06:17.535Z,3600,0.0
203,81911951,int_399,int_317,2021-03-30T09:35:37.756Z,2021-04-05T05:13:57.488Z,0,900.0
204,81911562,int_286,int_294,2021-03-30T09:31:02.001Z,2021-04-08T07:58:43.999Z,14400,1800.0
205,81910038,int_378,int_294,2021-03-30T09:16:22.141Z,2021-04-04T09:06:37.399Z,1800,0.0
206,81909264,int_341,int_342,2021-03-30T09:08:20.158Z,2021-03-31T11:35:11.011Z,10800,9000.0
207,81908964,int_337,int_363,2021-03-30T09:05:24.550Z,2021-04-18T08:35:03.901Z,8400,7200.0
208,81908738,int_400,int_254,2021-03-30T09:03:46.958Z,2021-03-30T13:18:37.303Z,0,0.0
209,81908726,int_357,int_349,2021-03-30T09:03:38.973Z,2021-03-30T14:19:39.642Z,8100,7200.0
210,81907771,int_341,int_342,2021-03-30T08:54:40.739Z,2021-03-31T11:29:29.280Z,3600,0.0
211,81906421,int_286,int_349,2021-03-30T08:44:09.304Z,2021-04-13T10:49:34.633Z,7800,7200.0
212,81906257,int_291,int_291,2021-03-30T08:43:03.030Z,2021-04-05T11:28:25.495Z,0,23400.0
213,81905322,int_381,int_375,2021-03-30T08:32:58.619Z,2021-04-04T08:06:32.730Z,0,0.0
214,81903866,int_373,int_373,2021-03-30T08:22:28.631Z,2021-03-30T09:06:59.149Z,0,0.0
215,81903466,int_381,int_375,2021-03-30T08:18:45.194Z,2021-04-13T08:00:23.858Z,0,0.0
216,81903423,int_85,int_85,2021-03-30T08:18:32.127Z,2021-03-30T09:39:14.018Z,0,0.0
217,81901705,int_347,int_347,2021-03-30T08:00:31.411Z,,10800,10800.0
218,81901282,int_346,int_234,2021-03-30T07:54:56.998Z,2021-03-30T10:03:40.557Z,3600,3600.0
219,81901275,int_346,int_346,2021-03-30T07:54:52.559Z,2021-03-30T10:03:40.780Z,900,900.0
220,81900880,int_346,int_346,2021-03-30T07:50:49.581Z,,0,0.0
221,81900466,int_352,int_352,2021-03-30T07:45:51.497Z,2021-03-30T12:03:54.153Z,3600,1800.0
222,81900036,int_338,int_363,2021-03-30T07:41:17.826Z,2021-04-01T11:44:25.427Z,600,0.0
223,81899905,int_348,int_348,2021-03-30T07:39:49.026Z,2021-03-30T07:44:10.070Z,60,60.0
224,81899298,,int_349,2021-03-30T07:34:54.844Z,,0,0.0
225,81898629,int_161,int_161,2021-03-30T07:27:21.735Z,2021-03-30T09:22:57.528Z,0,0.0
226,81898292,int_348,int_348,2021-03-30T07:24:40.265Z,2021-03-30T10:58:38.673Z,14400,14400.0
227,81898241,int_359,int_359,2021-03-30T07:24:02.127Z,2021-03-30T08:46:26.806Z,0,3600.0
228,81897406,int_149,int_149,2021-03-30T07:17:28.807Z,2021-03-30T07:28:27.702Z,1800,1800.0
229,81897243,int_337,int_338,2021-03-30T07:15:21.479Z,2021-04-29T08:52:34.250Z,3600,3600.0
230,81896788,int_162,int_162,2021-03-30T07:09:45.612Z,2021-03-30T07:47:23.663Z,1800,0.0
231,81895277,int_341,int_342,2021-03-30T06:56:41.906Z,2021-03-31T13:39:57.741Z,2400,0.0
232,81894899,int_341,int_342,2021-03-30T06:52:21.052Z,2021-04-05T12:10:46.314Z,5400,0.0
233,81894707,int_401,int_342,2021-03-30T06:50:23.504Z,2021-03-31T11:31:59.807Z,3600,0.0
234,81894678,int_357,int_357,2021-03-30T06:50:14.320Z,2021-03-31T10:12:28.868Z,10800,10800.0
235,81894204,int_401,int_342,2021-03-30T06:43:03.782Z,2021-03-31T11:25:45.363Z,3600,0.0
236,81894173,int_341,int_342,2021-03-30T06:42:34.176Z,2021-03-31T11:31:43.530Z,3600,0.0
237,81894114,int_366,int_366,2021-03-30T06:42:04.943Z,2021-03-30T14:24:39.258Z,0,0.0
238,81893601,int_220,int_238,2021-03-30T06:33:09.985Z,2021-03-30T09:39:42.276Z,18000,18000.0
239,81892916,int_356,int_37,2021-03-30T06:23:23.380Z,2021-05-09T06:46:38.432Z,3600,3600.0
240,81892734,int_381,int_375,2021-03-30T06:20:20.732Z,2021-03-31T13:09:59.720Z,0,0.0
241,81891176,int_402,int_349,2021-03-30T05:52:07.380Z,,0,0.0
242,81890934,int_209,int_110,2021-03-30T05:42:28.953Z,,3600,3600.0
243,81890827,int_241,int_348,2021-03-30T05:39:05.859Z,2021-03-30T10:58:38.632Z,9000,0.0
244,81890817,int_293,int_37,2021-03-30T05:38:39.724Z,2021-04-28T07:29:57.548Z,14400,3600.0
245,81889911,int_403,int_336,2021-03-30T05:06:11.096Z,2021-04-20T10:59:35.949Z,0,0.0
246,81889339,int_343,int_343,2021-03-30T04:52:46.407Z,2021-03-30T05:59:18.327Z,1800,1800.0
247,81888107,int_275,int_275,2021-03-30T04:32:39.290Z,2021-04-25T09:56:42.509Z,0,52200.0
248,81887410,int_404,int_405,2021-03-30T04:09:00.384Z,2021-03-31T13:59:20.885Z,28800,21600.0
249,81887033,int_406,int_405,2021-03-30T03:49:44.611Z,2021-03-30T09:26:32.690Z,14400,10800.0
250,81886953,int_407,int_405,2021-03-30T03:44:53.618Z,2021-03-31T13:58:20.543Z,28800,28800.0
251,81875360,int_394,int_408,2021-03-29T20:39:10.185Z,2021-04-19T17:38:05.207Z,28800,144000.0
252,81871302,int_370,int_371,2021-03-29T19:37:13.639Z,2021-03-30T07:17:30.233Z,0,0.0
253,81862135,int_2,int_409,2021-03-29T16:33:14.060Z,2021-04-04T05:12:38.209Z,0,0.0
254,81861285,int_307,int_307,2021-03-29T16:18:28.526Z,2021-03-29T16:30:19.195Z,0,0.0
255,81858942,int_307,int_307,2021-03-29T15:39:17.241Z,2021-03-29T16:54:06.892Z,0,0.0
256,81858775,int_390,int_375,2021-03-29T15:37:54.136Z,2021-03-31T13:12:54.505Z,0,0.0
257,81857016,,int_88,2021-03-29T15:16:39.899Z,,0,0.0
258,81856728,int_346,int_88,2021-03-29T15:13:03.834Z,2021-05-18T13:56:42.564Z,72000,72000.0
259,81852652,int_410,int_410,2021-03-29T14:13:06.535Z,2021-03-30T11:32:16.947Z,14400,14400.0
260,81852364,int_149,int_18,2021-03-29T14:09:18.546Z,,57600,39600.0
261,81851933,int_296,int_296,2021-03-29T14:03:34.837Z,2021-03-29T14:04:17.582Z,14400,12600.0
262,81851329,int_343,int_254,2021-03-29T13:55:41.915Z,2021-04-06T04:42:28.178Z,7200,7200.0
263,81851316,,int_99,2021-03-29T13:55:32.996Z,,0,0.0
264,81851275,int_256,int_254,2021-03-29T13:54:52.548Z,2021-04-07T13:23:12.949Z,7200,5400.0
265,81851076,int_348,int_349,2021-03-29T13:51:56.529Z,2021-03-30T11:56:21.842Z,3600,2700.0
266,81850657,int_411,int_366,2021-03-29T13:47:30.660Z,2021-03-31T14:06:04.441Z,10800,0.0
267,81850466,int_256,int_254,2021-03-29T13:45:19.720Z,2021-04-12T08:59:47.112Z,1800,2100.0
268,81850385,int_343,int_343,2021-03-29T13:44:14.835Z,2021-03-29T13:50:31.951Z,1800,1800.0
269,81850367,int_340,int_340,2021-03-29T13:43:53.793Z,2021-04-04T05:26:18.384Z,14400,14400.0
270,81850194,int_346,int_88,2021-03-29T13:42:01.288Z,2021-04-08T09:22:53.345Z,10800,10800.0
271,81849255,int_351,int_387,2021-03-29T13:31:17.037Z,2021-04-15T06:13:17.174Z,28800,14400.0
272,81849002,int_348,int_349,2021-03-29T13:27:51.335Z,2021-03-30T12:27:38.567Z,1800,0.0
273,81848993,int_365,int_366,2021-03-29T13:27:43.412Z,2021-03-30T14:13:09.129Z,28800,28800.0
274,81848857,int_412,int_317,2021-03-29T13:25:34.481Z,2021-03-31T12:44:17.719Z,0,0.0
275,81848734,int_293,int_37,2021-03-29T13:23:56.482Z,2021-04-28T07:25:51.217Z,14400,3600.0
276,81848729,,int_129,2021-03-29T13:23:51.458Z,,0,0.0
277,81848575,int_347,int_347,2021-03-29T13:21:21.039Z,2021-03-31T11:19:46.693Z,14400,43200.0
278,81848423,int_346,int_88,2021-03-29T13:19:45.713Z,2021-04-15T09:40:36.302Z,30600,18000.0
279,81848421,int_368,int_368,2021-03-29T13:19:43.587Z,2021-04-04T12:13:30.178Z,57600,57600.0
280,81848414,int_307,int_307,2021-03-29T13:19:31.707Z,2021-03-29T13:28:33.772Z,0,3600.0
281,81847132,int_413,int_413,2021-03-29T13:05:36.341Z,2021-03-31T13:03:53.186Z,0,0.0
282,81846269,int_355,int_355,2021-03-29T12:52:28.960Z,2021-03-29T13:58:19.899Z,18000,18000.0
283,81845911,int_293,int_37,2021-03-29T12:46:29.938Z,2021-05-06T09:39:29.560Z,57600,97200.0
284,81845066,int_369,int_317,2021-03-29T12:34:19.033Z,2021-04-04T09:18:43.053Z,0,0.0
285,81844782,int_345,int_345,2021-03-29T12:29:03.060Z,2021-04-06T15:44:11.453Z,0,0.0
286,81844695,int_352,int_352,2021-03-29T12:27:54.086Z,2021-03-30T06:24:29.773Z,3600,1800.0
287,81844469,int_390,int_375,2021-03-29T12:24:16.375Z,2021-04-04T07:32:24.385Z,0,0.0
288,81844369,int_414,int_414,2021-03-29T12:22:58.325Z,,0,43200.0
289,81844168,int_402,int_108,2021-03-29T12:19:34.092Z,2021-04-19T07:16:41.256Z,0,0.0
290,81843762,int_395,int_395,2021-03-29T12:13:26.373Z,2021-04-07T11:16:23.355Z,90000,115200.0
291,81843571,,int_375,2021-03-29T12:10:49.239Z,,0,0.0
292,81843107,int_352,int_352,2021-03-29T12:03:40.774Z,2021-03-30T06:27:40.048Z,3600,1800.0
293,81842910,int_348,int_349,2021-03-29T11:59:53.123Z,2021-03-29T14:23:02.298Z,6300,5400.0
294,81842841,,int_332,2021-03-29T11:58:38.345Z,,0,0.0
295,81841251,int_340,int_340,2021-03-29T11:42:49.342Z,2021-04-04T05:25:24.645Z,7200,7200.0
296,81841064,,int_37,2021-03-29T11:39:44.764Z,,57600,0.0
297,81840327,int_400,int_284,2021-03-29T11:30:03.787Z,2021-04-06T12:33:06.067Z,28800,43200.0
298,81840005,int_411,int_366,2021-03-29T11:25:31.150Z,2021-04-01T13:15:48.650Z,0,0.0
299,81839961,int_280,int_338,2021-03-29T11:24:35.174Z,2021-03-30T11:26:10.420Z,900,0.0
300,81839064,int_366,int_366,2021-03-29T11:12:02.475Z,2021-03-29T13:59:46.763Z,3600,3600.0
301,81838920,int_346,int_88,2021-03-29T11:10:22.544Z,2021-04-19T10:14:11.729Z,10800,10800.0
302,81838715,int_346,int_88,2021-03-29T11:07:46.380Z,2021-04-19T11:20:46.822Z,10800,10800.0
303,81835490,int_307,int_307,2021-03-29T10:38:58.321Z,2021-03-29T15:47:42.480Z,0,0.0
304,81835354,int_236,int_236,2021-03-29T10:37:13.195Z,2021-03-29T10:49:54.953Z,0,0.0
305,81834905,,int_26,2021-03-29T10:32:05.564Z,2021-03-30T09:25:45.459Z,0,0.0
306,81829610,,int_349,2021-03-29T09:31:45.562Z,,0,0.0
307,81827919,,int_77,2021-03-29T09:09:32.325Z,2021-03-31T07:03:04.070Z,3600,0.0
308,81826771,int_210,int_342,2021-03-29T08:55:59.561Z,2021-03-31T11:23:09.326Z,9000,0.0
309,81826576,int_362,int_362,2021-03-29T08:54:46.765Z,2021-03-29T11:24:46.393Z,3600,3600.0
310,81826489,int_307,int_307,2021-03-29T08:54:16.364Z,2021-03-29T10:14:18.616Z,0,5400.0
311,81826154,,int_355,2021-03-29T08:51:45.997Z,,0,0.0
312,81825232,,int_280,2021-03-29T08:42:09.588Z,2021-04-19T06:45:50.127Z,1800,0.0
313,81825031,int_347,int_285,2021-03-29T08:40:11.258Z,2021-03-31T13:25:13.999Z,1200,0.0
314,81824621,int_85,int_85,2021-03-29T08:35:12.901Z,2021-03-29T08:51:58.016Z,0,0.0
315,81824365,int_255,int_285,2021-03-29T08:34:50.292Z,2021-03-31T11:20:00.934Z,7200,7200.0
316,81824170,int_255,int_285,2021-03-29T08:33:14.572Z,2021-03-31T13:27:06.495Z,3600,0.0
317,81823707,int_161,int_161,2021-03-29T08:27:35.759Z,2021-03-29T08:32:03.081Z,0,0.0
318,81823513,,int_46,2021-03-29T08:25:15.809Z,,0,0.0
319,81823440,int_415,int_285,2021-03-29T08:24:24.042Z,2021-04-04T12:07:07.014Z,0,0.0
320,81822808,int_85,int_85,2021-03-29T08:17:46.668Z,2021-03-29T08:27:31.854Z,0,0.0
321,81822660,int_370,int_371,2021-03-29T08:15:53.431Z,2021-03-29T17:23:50.786Z,0,18000.0
322,81822644,int_367,int_368,2021-03-29T08:15:33.332Z,2021-05-09T10:59:14.298Z,57600,64800.0
323,81821734,int_351,int_351,2021-03-29T08:02:55.565Z,2021-03-30T12:39:52.508Z,0,0.0
324,81821280,int_367,int_368,2021-03-29T07:56:02.833Z,2021-04-06T03:51:28.837Z,10800,10800.0
325,81821186,int_368,int_368,2021-03-29T07:55:09.175Z,2021-03-31T10:59:58.262Z,10800,10800.0
326,81821068,int_366,int_366,2021-03-29T07:53:56.431Z,2021-04-04T08:34:22.102Z,57600,0.0
327,81821041,,int_368,2021-03-29T07:53:44.445Z,2021-03-30T12:33:55.160Z,28800,0.0
328,81820679,,int_155,2021-03-29T07:48:00.103Z,2021-03-29T14:55:30.476Z,0,0.0
329,81820522,int_376,int_376,2021-03-29T07:45:49.647Z,2021-03-29T11:53:20.683Z,3600,21600.0
330,81819995,int_370,int_371,2021-03-29T07:36:16.322Z,2021-03-29T12:19:54.954Z,0,3600.0
331,81819979,int_344,int_344,2021-03-29T07:35:42.181Z,2021-03-31T14:18:17.906Z,86400,55800.0
332,81819760,int_274,int_273,2021-03-29T07:31:40.496Z,2021-04-08T10:23:55.543Z,14400,0.0
333,81819692,int_274,int_273,2021-03-29T07:30:58.187Z,2021-04-12T07:57:05.467Z,14400,0.0
334,81819636,int_175,int_294,2021-03-29T07:30:00.697Z,2021-04-05T11:00:59.407Z,3600,3600.0
335,81819598,int_274,int_273,2021-03-29T07:29:47.143Z,2021-04-12T07:56:57.594Z,14400,0.0
336,81819390,int_416,int_358,2021-03-29T07:26:16.347Z,2021-03-31T07:57:09.803Z,0,0.0
337,81818354,int_415,int_285,2021-03-29T07:09:50.134Z,2021-04-06T04:42:15.159Z,0,0.0
338,81818221,int_409,int_409,2021-03-29T07:07:46.897Z,2021-04-07T11:45:22.173Z,0,0.0
339,81818218,int_333,int_366,2021-03-29T07:07:43.804Z,2021-03-29T10:48:50.639Z,0,0.0
340,81817360,int_2,int_409,2021-03-29T06:52:45.159Z,2021-03-31T10:46:18.099Z,0,0.0
341,81817077,int_400,int_298,2021-03-29T06:45:44.616Z,2021-03-29T14:02:28.270Z,0,0.0
342,81817015,int_346,int_346,2021-03-29T06:44:03.230Z,2021-03-30T06:31:41.310Z,25200,25200.0
